Temperatur in °C
Time	Seek Raw Averrage	Seek Raw Device Temperature	Seek Raw Diff	Seek Corr Averrage	
00:01:59.001	7037	4261	785	6252	
00:01:59.156	7035	4260	772	6263	
00:01:59.312	7033	4262	790	6243	
00:01:59.467	7033	4261	785	6248	
00:01:59.622	7031	4261	785	6246	
00:01:59.774	7031	4262	790	6241	
00:01:59.933	7027	4260	772	6255	
00:02:00.089	7027	4261	785	6242	
00:02:00.245	7025	4261	785	6240	
00:02:00.400	7023	4261	785	6238	
00:02:00.555	7021	4260	772	6249	
00:02:00.711	7021	4261	785	6236	
00:02:00.866	7019	4261	785	6234	
00:02:01.021	7021	4261	785	6236	
00:02:01.177	7017	4260	772	6245	
00:02:01.332	7015	4260	772	6243	
00:02:01.487	7013	4259	749	6264	
00:02:01.643	7013	4260	772	6241	
00:02:01.798	7013	4260	772	6241	
00:02:01.953	7013	4260	772	6241	
00:02:02.108	7011	4260	772	6239	
00:02:02.264	7011	4259	749	6262	
00:02:02.419	7009	4260	772	6237	
00:02:02.574	7009	4260	772	6237	
00:02:02.730	7009	4260	772	6237	
00:02:02.885	7007	4260	772	6235	
00:02:03.040	7007	4259	749	6258	
00:02:03.196	7005	4260	772	6233	
00:02:03.351	7005	4261	785	6220	
00:02:03.506	7003	4259	749	6254	
00:02:03.662	7001	4259	749	6252	
00:02:03.817	6999	4260	772	6227	
00:02:04.345	7029	4260	772	6257	
00:02:04.502	7026	4259	749	6277	
00:02:04.656	7026	4259	749	6277	
00:02:04.811	7024	4259	749	6275	
00:02:04.966	7023	4259	749	6274	
00:02:05.122	7022	4260	772	6250	
00:02:05.277	7020	4259	749	6271	
00:02:05.432	7019	4259	749	6270	
00:02:05.587	7016	4259	749	6267	
00:02:05.743	7016	4259	749	6267	
00:02:05.898	7016	4259	749	6267	
00:02:06.053	7013	4259	749	6264	
00:02:06.209	7013	4258	737	6276	
00:02:06.364	7012	4258	737	6275	
00:02:06.520	7011	4259	749	6262	
00:02:06.675	7008	4259	749	6259	
00:02:06.830	7008	4258	737	6271	
00:02:06.987	7008	4259	749	6259	
00:02:07.141	7006	4258	737	6269	
00:02:07.296	7004	4258	737	6267	
00:02:07.451	7003	4257	724	6279	
00:02:07.607	7002	4257	724	6278	
00:02:07.762	7001	4257	724	6277	
00:02:07.918	7000	4258	737	6263	
00:02:08.075	6999	4258	737	6262	
00:02:08.228	6999	4258	737	6262	
00:02:08.383	6998	4258	737	6261	
00:02:08.538	6997	4258	737	6260	
00:02:08.694	6997	4258	737	6260	
00:02:08.850	6995	4257	724	6271	
00:02:09.004	6994	4257	724	6270	
00:02:09.160	6994	4257	724	6270	
00:02:09.315	6993	4257	724	6269	
00:02:09.471	6992	4257	724	6268	
00:02:09.626	6991	4257	724	6267	
00:02:09.782	6990	4257	724	6266	
00:02:09.937	6989	4256	722	6267	
00:02:10.466	7003	4257	724	6279	
00:02:10.621	7001	4256	722	6279	
00:02:10.776	7001	4257	724	6277	
00:02:10.932	6999	4257	724	6275	
00:02:11.087	6996	4258	737	6259	
00:02:11.242	6995	4256	722	6273	
00:02:11.398	6992	4256	722	6270	
00:02:11.553	6991	4257	724	6267	
00:02:11.677	6990	4256	722	6268	
00:02:11.832	6989	4256	722	6267	
00:02:11.988	6987	4257	724	6263	
00:02:12.143	6989	4256	722	6267	
00:02:12.298	6987	4256	722	6265	
00:02:12.454	6987	4256	722	6265	
00:02:12.609	6985	4257	724	6261	
00:02:12.764	6985	4257	724	6261	
00:02:12.920	6984	4256	722	6262	
00:02:13.075	6982	4256	722	6260	
00:02:13.230	6981	4256	722	6259	
00:02:13.386	6981	4256	722	6259	
00:02:13.541	6981	4256	722	6259	
00:02:13.696	6980	4256	722	6258	
00:02:13.852	6977	4255	708	6269	
00:02:14.007	6977	4256	722	6255	
00:02:14.162	6977	4255	708	6269	
00:02:14.317	6975	4255	708	6267	
00:02:14.473	6974	4256	722	6252	
00:02:14.628	6975	4256	722	6253	
00:02:14.783	6972	4256	722	6250	
00:02:14.939	6969	4255	708	6261	
00:02:15.094	6971	4256	722	6249	
00:02:15.249	6970	4256	722	6248	
00:02:15.405	6969	4256	722	6247	
00:02:15.562	6968	4255	708	6260	
00:02:15.715	6968	4255	708	6260	
00:02:15.871	6966	4255	708	6258	
00:02:16.026	6964	4255	708	6256	
00:02:16.554	6994	4256	722	6272	
00:02:16.709	6992	4256	722	6270	
00:02:16.865	6990	4255	708	6282	
00:02:17.020	6988	4255	708	6280	
00:02:17.175	6987	4255	708	6279	
00:02:17.331	6988	4256	722	6266	
00:02:17.487	6986	4255	708	6278	
00:02:17.642	6984	4254	708	6276	
00:02:17.797	6982	4254	708	6274	
00:02:17.953	6982	4254	708	6274	
00:02:18.107	6981	4255	708	6273	
00:02:18.263	6980	4255	708	6272	
00:02:18.418	6978	4253	713	6265	
00:02:18.574	6976	4254	708	6268	
00:02:18.729	6976	4254	708	6268	
00:02:18.884	6974	4254	708	6266	
00:02:19.039	6975	4255	708	6267	
00:02:19.195	6972	4253	713	6259	
00:02:19.351	6972	4253	713	6259	
00:02:19.505	6970	4253	713	6257	
00:02:19.629	6970	4253	713	6257	
00:02:19.785	6968	4254	708	6260	
00:02:19.940	6968	4253	713	6255	
00:02:20.096	6966	4253	713	6253	
00:02:20.252	6965	4253	713	6252	
00:02:20.407	6964	4253	713	6251	
00:02:20.562	6962	4253	713	6249	
00:02:20.718	6962	4253	713	6249	
00:02:20.873	6962	4253	713	6249	
00:02:21.028	6962	4253	713	6249	
00:02:21.184	6960	4253	713	6247	
00:02:21.339	6959	4253	713	6246	
00:02:21.463	6958	4253	713	6245	
00:02:21.619	6958	4252	699	6259	
00:02:21.774	6957	4252	699	6258	
00:02:21.929	6956	4253	713	6243	
00:02:22.053	6956	4253	713	6243	
00:02:22.582	6963	4252	699	6264	
00:02:22.737	6961	4252	699	6262	
00:02:22.892	6958	4252	699	6259	
00:02:23.047	6957	4251	689	6268	
00:02:23.203	6954	4252	699	6255	
00:02:23.358	6955	4252	699	6256	
00:02:23.513	6954	4252	699	6255	
00:02:23.668	6953	4252	699	6254	
00:02:23.824	6951	4252	699	6252	
00:02:23.979	6950	4252	699	6251	
00:02:24.135	6950	4252	699	6251	
00:02:24.290	6948	4252	699	6249	
00:02:24.445	6947	4252	699	6248	
00:02:24.601	6946	4251	689	6257	
00:02:24.756	6945	4252	699	6246	
00:02:24.911	6942	4252	699	6243	
00:02:25.067	6941	4252	699	6242	
00:02:25.222	6941	4251	689	6252	
00:02:25.377	6940	4251	689	6251	
00:02:25.533	6940	4251	689	6251	
00:02:25.688	6938	4251	689	6249	
00:02:25.843	6937	4251	689	6248	
00:02:26.001	6937	4252	699	6238	
00:02:26.154	6937	4252	699	6238	
00:02:26.309	6935	4251	689	6246	
00:02:26.465	6933	4250	687	6246	
00:02:26.620	6931	4251	689	6242	
00:02:26.775	6931	4250	687	6244	
00:02:26.930	6930	4251	689	6241	
00:02:27.086	6930	4251	689	6241	
00:02:27.241	6929	4250	687	6242	
00:02:27.398	6928	4250	687	6241	
00:02:27.552	6928	4251	689	6239	
00:02:27.707	6928	4250	687	6241	
00:02:27.862	6926	4250	687	6239	
00:02:28.019	6926	4251	689	6237	
00:02:28.173	6924	4250	687	6237	
00:02:28.701	6953	4250	687	6266	
00:02:28.856	6951	4250	687	6264	
00:02:29.012	6949	4250	687	6262	
00:02:29.167	6947	4251	689	6258	
00:02:29.322	6946	4250	687	6259	
00:02:29.478	6945	4250	687	6258	
00:02:29.633	6944	4250	687	6257	
00:02:29.788	6943	4249	685	6258	
00:02:29.944	6943	4249	685	6258	
00:02:30.100	6941	4250	687	6254	
00:02:30.255	6941	4249	685	6256	
00:02:30.410	6939	4249	685	6254	
00:02:30.566	6937	4249	685	6252	
00:02:30.723	6939	4250	687	6252	
00:02:30.877	6937	4250	687	6250	
00:02:31.033	6937	4250	687	6250	
00:02:31.187	6935	4250	687	6248	
00:02:31.343	6935	4249	685	6250	
00:02:31.498	6933	4249	685	6248	
00:02:31.653	6933	4248	662	6271	
00:02:31.808	6931	4249	685	6246	
00:02:31.964	6929	4249	685	6244	
00:02:32.120	6929	4248	662	6267	
00:02:32.274	6929	4249	685	6244	
00:02:32.430	6927	4249	685	6242	
00:02:32.585	6925	4248	662	6263	
00:02:32.740	6926	4248	662	6264	
00:02:32.896	6927	4249	685	6242	
00:02:33.051	6925	4247	665	6260	
00:02:33.207	6923	4248	662	6261	
00:02:33.362	6923	4248	662	6261	
00:02:33.517	6923	4248	662	6261	
00:02:33.672	6921	4249	685	6236	
00:02:33.828	6921	4248	662	6259	
00:02:33.983	6919	4248	662	6257	
00:02:34.138	6919	4248	662	6257	
00:02:34.294	6919	4248	662	6257	
00:02:34.824	6942	4247	665	6277	
00:02:34.977	6940	4248	662	6278	
00:02:35.132	6938	4247	665	6273	
00:02:35.288	6936	4246	651	6285	
00:02:35.443	6936	4248	662	6274	
00:02:35.598	6935	4248	662	6273	
00:02:35.754	6934	4247	665	6269	
00:02:35.909	6932	4248	662	6270	
00:02:36.064	6933	4247	665	6268	
00:02:36.220	6931	4248	662	6269	
00:02:36.374	6930	4247	665	6265	
00:02:36.530	6928	4246	651	6277	
00:02:36.685	6927	4247	665	6262	
00:02:36.841	6926	4247	665	6261	
00:02:36.996	6926	4247	665	6261	
00:02:37.151	6925	4247	665	6260	
00:02:37.307	6924	4247	665	6259	
00:02:37.462	6922	4246	651	6271	
00:02:37.617	6923	4247	665	6258	
00:02:37.773	6922	4246	651	6271	
00:02:37.928	6921	4246	651	6270	
00:02:38.083	6922	4246	651	6271	
00:02:38.239	6921	4246	651	6270	
00:02:38.394	6919	4246	651	6268	
00:02:38.549	6919	4246	651	6268	
00:02:38.705	6919	4246	651	6268	
00:02:38.868	6916	4246	651	6265	
00:02:39.016	6915	4246	651	6264	
00:02:39.171	6914	4245	645	6269	
00:02:39.326	6913	4246	651	6262	
00:02:39.481	6913	4245	645	6268	
00:02:39.637	6912	4246	651	6261	
00:02:39.792	6913	4245	645	6268	
00:02:39.948	6911	4245	645	6266	
00:02:40.104	6912	4245	645	6267	
00:02:40.229	6912	4246	651	6261	
00:02:40.383	6910	4246	651	6259	
00:02:40.911	6926	4245	645	6281	
00:02:41.067	6922	4246	651	6271	
00:02:41.219	6921	4245	645	6276	
00:02:41.348	6920	4245	645	6275	
00:02:41.501	6918	4245	645	6273	
00:02:41.657	6917	4245	645	6272	
00:02:41.812	6916	4245	645	6271	
00:02:41.967	6915	4245	645	6270	
00:02:42.123	6913	4245	645	6268	
00:02:42.278	6911	4245	645	6266	
00:02:42.433	6910	4244	632	6278	
00:02:42.588	6909	4245	645	6264	
00:02:42.744	6909	4245	645	6264	
00:02:42.899	6908	4245	645	6263	
00:02:43.055	6908	4246	651	6257	
00:02:43.210	6907	4245	645	6262	
00:02:43.365	6904	4245	645	6259	
00:02:43.520	6904	4244	632	6272	
00:02:43.676	6903	4244	632	6271	
00:02:43.831	6901	4244	632	6269	
00:02:43.986	6900	4244	632	6268	
00:02:44.142	6900	4245	645	6255	
00:02:44.298	6898	4244	632	6266	
00:02:44.453	6897	4244	632	6265	
00:02:44.608	6896	4244	632	6264	
00:02:44.763	6895	4244	632	6263	
00:02:44.888	6895	4243	629	6266	
00:02:45.012	6894	4244	632	6262	
00:02:45.168	6893	4244	632	6261	
00:02:45.322	6893	4244	632	6261	
00:02:45.478	6893	4244	632	6261	
00:02:45.633	6890	4244	632	6258	
00:02:45.788	6891	4244	632	6259	
00:02:45.943	6890	4243	629	6261	
00:02:46.068	6888	4244	632	6256	
00:02:46.223	6888	4243	629	6259	
00:02:46.379	6887	4243	629	6258	
00:02:46.904	6909	4244	632	6277	
00:02:47.062	6908	4243	629	6279	
00:02:47.217	6905	4242	623	6282	
00:02:47.369	6903	4242	623	6280	
00:02:47.528	6903	4243	629	6274	
00:02:47.683	6900	4242	623	6277	
00:02:47.839	6900	4243	629	6271	
00:02:47.994	6900	4242	623	6277	
00:02:48.149	6898	4243	629	6269	
00:02:48.304	6897	4243	629	6268	
00:02:48.460	6898	4242	623	6275	
00:02:48.615	6896	4243	629	6267	
00:02:48.770	6897	4243	629	6268	
00:02:48.926	6894	4243	629	6265	
00:02:49.081	6896	4244	632	6264	
00:02:49.236	6895	4243	629	6266	
00:02:49.392	6893	4243	629	6264	
00:02:49.549	6891	4243	629	6262	
00:02:49.702	6891	4243	629	6262	
00:02:49.857	6889	4243	629	6260	
00:02:50.013	6886	4242	623	6263	
00:02:50.169	6886	4242	623	6263	
00:02:50.325	6885	4243	629	6256	
00:02:50.479	6887	4243	629	6258	
00:02:50.635	6885	4242	623	6262	
00:02:50.790	6884	4242	623	6261	
00:02:50.947	6883	4243	629	6254	
00:02:51.101	6883	4243	629	6254	
00:02:51.256	6883	4243	629	6254	
00:02:51.412	6881	4242	623	6258	
00:02:51.568	6880	4242	623	6257	
00:02:51.722	6879	4242	623	6256	
00:02:51.878	6879	4242	623	6256	
00:02:52.033	6878	4242	623	6255	
00:02:52.188	6877	4242	623	6254	
00:02:52.344	6877	4242	623	6254	
00:02:52.499	6875	4242	623	6252	
00:02:53.027	6886	4241	613	6273	
00:02:53.182	6885	4242	623	6262	
00:02:53.338	6884	4242	623	6261	
00:02:53.493	6884	4242	623	6261	
00:02:53.648	6882	4242	623	6259	
00:02:53.804	6881	4241	613	6268	
00:02:53.959	6880	4241	613	6267	
00:02:54.114	6880	4241	613	6267	
00:02:54.270	6879	4242	623	6256	
00:02:54.425	6878	4241	613	6265	
00:02:54.580	6875	4241	613	6262	
00:02:54.736	6876	4241	613	6263	
00:02:54.891	6876	4242	623	6253	
00:02:55.046	6875	4242	623	6252	
00:02:55.202	6875	4241	613	6262	
00:02:55.357	6875	4241	613	6262	
00:02:55.509	6874	4242	623	6251	
00:02:55.668	6874	4242	623	6251	
00:02:55.825	6874	4241	613	6261	
00:02:55.978	6873	4242	623	6250	
00:02:56.130	6874	4242	623	6251	
00:02:56.292	6872	4242	623	6249	
00:02:56.444	6872	4241	613	6259	
00:02:56.596	6870	4242	623	6247	
00:02:56.755	6870	4241	613	6257	
00:02:56.906	6870	4240	605	6265	
00:02:57.066	6870	4241	613	6257	
00:02:57.221	6870	4241	613	6257	
00:02:57.374	6869	4241	613	6256	
00:02:57.531	6870	4241	613	6257	
00:02:57.688	6869	4241	613	6256	
00:02:57.811	6868	4241	613	6255	
00:02:57.962	6868	4241	613	6255	
00:02:58.119	6866	4241	613	6253	
00:02:58.274	6866	4242	623	6243	
00:02:58.435	6866	4241	613	6253	
00:02:58.584	6864	4241	613	6251	
00:02:59.112	6885	4240	605	6280	
00:02:59.267	6883	4240	605	6278	
00:02:59.396	6883	4240	605	6278	
00:02:59.550	6882	4240	605	6277	
00:02:59.706	6881	4240	605	6276	
00:02:59.861	6881	4239	597	6284	
00:03:00.016	6879	4240	605	6274	
00:03:00.173	6877	4240	605	6272	
00:03:00.328	6876	4239	597	6279	
00:03:00.483	6877	4239	597	6280	
00:03:00.639	6877	4240	605	6272	
00:03:00.794	6875	4240	605	6270	
00:03:00.949	6874	4240	605	6269	
00:03:01.105	6874	4240	605	6269	
00:03:01.260	6874	4239	597	6277	
00:03:01.416	6875	4239	597	6278	
00:03:01.568	6875	4239	597	6278	
00:03:01.691	6875	4241	613	6262	
00:03:01.819	6875	4240	605	6270	
00:03:01.944	6872	4240	605	6267	
00:03:02.099	6870	4240	605	6265	
00:03:02.254	6871	4239	597	6274	
00:03:02.411	6871	4239	597	6274	
00:03:02.534	6869	4240	605	6264	
00:03:02.689	6870	4240	605	6265	
00:03:02.844	6869	4240	605	6264	
00:03:03.000	6869	4240	605	6264	
00:03:03.155	6869	4240	605	6264	
00:03:03.310	6869	4240	605	6264	
00:03:03.466	6868	4239	597	6271	
00:03:03.621	6867	4240	605	6262	
00:03:03.777	6866	4240	605	6261	
00:03:03.932	6866	4240	605	6261	
00:03:04.087	6865	4240	605	6260	
00:03:04.242	6864	4239	597	6267	
00:03:04.397	6863	4240	605	6258	
00:03:04.553	6863	4240	605	6258	
00:03:05.081	6874	4240	605	6269	
00:03:05.236	6872	4239	597	6275	
00:03:05.392	6870	4239	597	6273	
00:03:05.547	6870	4239	597	6273	
00:03:05.702	6868	4239	597	6271	
00:03:05.858	6868	4239	597	6271	
00:03:06.013	6864	4239	597	6267	
00:03:06.168	6866	4239	597	6269	
00:03:06.324	6866	4240	605	6261	
00:03:06.479	6864	4238	589	6275	
00:03:06.634	6864	4239	597	6267	
00:03:06.789	6863	4239	597	6266	
00:03:06.945	6862	4239	597	6265	
00:03:07.100	6862	4238	589	6273	
00:03:07.255	6862	4238	589	6273	
00:03:07.411	6862	4238	589	6273	
00:03:07.566	6860	4239	597	6263	
00:03:07.721	6860	4239	597	6263	
00:03:07.877	6860	4240	605	6255	
00:03:08.032	6858	4238	589	6269	
00:03:08.187	6858	4238	589	6269	
00:03:08.342	6858	4238	589	6269	
00:03:08.498	6856	4238	589	6267	
00:03:08.653	6856	4238	589	6267	
00:03:08.777	6858	4238	589	6269	
00:03:08.904	6856	4239	597	6259	
00:03:09.057	6855	4238	589	6266	
00:03:09.212	6854	4238	589	6265	
00:03:09.368	6854	4239	597	6257	
00:03:09.523	6852	4238	589	6263	
00:03:09.678	6853	4238	589	6264	
00:03:09.833	6851	4238	589	6262	
00:03:09.991	6852	4238	589	6263	
00:03:10.145	6850	4238	589	6261	
00:03:10.301	6850	4237	580	6270	
00:03:10.456	6850	4238	589	6261	
00:03:10.611	6850	4238	589	6261	
00:03:11.139	6866	4238	589	6277	
00:03:11.295	6862	4237	580	6282	
00:03:11.450	6863	4237	580	6283	
00:03:11.605	6862	4239	597	6265	
00:03:11.761	6862	4238	589	6273	
00:03:11.916	6861	4237	580	6281	
00:03:12.071	6862	4238	589	6273	
00:03:12.195	6862	4238	589	6273	
00:03:12.351	6862	4237	580	6282	
00:03:12.506	6860	4238	589	6271	
00:03:12.661	6860	4238	589	6271	
00:03:12.817	6860	4238	589	6271	
00:03:12.972	6858	4237	580	6278	
00:03:13.127	6858	4237	580	6278	
00:03:13.283	6858	4237	580	6278	
00:03:13.438	6856	4236	572	6284	
00:03:13.593	6856	4237	580	6276	
00:03:13.749	6856	4237	580	6276	
00:03:13.904	6855	4237	580	6275	
00:03:14.059	6855	4237	580	6275	
00:03:14.215	6854	4236	572	6282	
00:03:14.370	6853	4237	580	6273	
00:03:14.525	6854	4236	572	6282	
00:03:14.681	6853	4236	572	6281	
00:03:14.836	6852	4236	572	6280	
00:03:14.992	6852	4237	580	6272	
00:03:15.147	6852	4237	580	6272	
00:03:15.302	6850	4236	572	6278	
00:03:15.469	6849	4237	580	6269	
00:03:15.613	6850	4236	572	6278	
00:03:15.768	6850	4236	572	6278	
00:03:15.923	6848	4236	572	6276	
00:03:16.078	6848	4237	580	6268	
00:03:16.234	6848	4236	572	6276	
00:03:16.389	6847	4236	572	6275	
00:03:16.544	6846	4236	572	6274	
00:03:16.700	6845	4237	580	6265	
00:03:17.228	6859	4236	572	6287	
00:03:17.383	6857	4236	572	6285	
00:03:17.539	6855	4234	559	6296	
00:03:17.694	6855	4236	572	6283	
00:03:17.849	6855	4235	570	6285	
00:03:18.006	6853	4235	570	6283	
00:03:18.160	6853	4235	570	6283	
00:03:18.315	6851	4235	570	6281	
00:03:18.470	6851	4235	570	6281	
00:03:18.626	6851	4235	570	6281	
00:03:18.781	6851	4235	570	6281	
00:03:18.936	6851	4235	570	6281	
00:03:19.092	6849	4235	570	6279	
00:03:19.247	6849	4235	570	6279	
00:03:19.402	6847	4235	570	6277	
00:03:19.558	6845	4234	559	6286	
00:03:19.713	6843	4235	570	6273	
00:03:19.868	6844	4234	559	6285	
00:03:19.992	6843	4234	559	6284	
00:03:20.149	6843	4234	559	6284	
00:03:20.304	6843	4235	570	6273	
00:03:20.459	6841	4235	570	6271	
00:03:20.615	6841	4235	570	6271	
00:03:20.770	6841	4234	559	6282	
00:03:20.926	6839	4235	570	6269	
00:03:21.081	6838	4235	570	6268	
00:03:21.236	6836	4234	559	6277	
00:03:21.391	6837	4234	559	6278	
00:03:21.547	6835	4234	559	6276	
00:03:21.702	6835	4234	559	6276	
00:03:21.858	6835	4235	570	6265	
00:03:22.015	6833	4234	559	6274	
00:03:22.168	6833	4234	559	6274	
00:03:22.323	6831	4234	559	6272	
00:03:22.479	6831	4234	559	6272	
00:03:22.634	6829	4233	559	6270	
00:03:22.790	6829	4233	559	6270	
00:03:23.317	6842	4233	559	6283	
00:03:23.473	6842	4233	559	6283	
00:03:23.628	6840	4233	559	6281	
00:03:23.783	6838	4233	559	6279	
00:03:23.939	6836	4232	549	6287	
00:03:24.094	6835	4233	559	6276	
00:03:24.250	6834	4234	559	6275	
00:03:24.405	6834	4234	559	6275	
00:03:24.560	6833	4234	559	6274	
00:03:24.715	6831	4233	559	6272	
00:03:24.871	6830	4232	549	6281	
00:03:25.026	6830	4232	549	6281	
00:03:25.181	6830	4233	559	6271	
00:03:25.337	6828	4232	549	6279	
00:03:25.492	6828	4233	559	6269	
00:03:25.647	6828	4233	559	6269	
00:03:25.803	6828	4232	549	6279	
00:03:25.965	6826	4232	549	6277	
00:03:26.109	6828	4233	559	6269	
00:03:26.233	6826	4233	559	6267	
00:03:26.357	6826	4233	559	6267	
00:03:26.513	6825	4232	549	6276	
00:03:26.672	6825	4233	559	6266	
00:03:26.828	6826	4233	559	6267	
00:03:26.983	6825	4232	549	6276	
00:03:27.138	6824	4232	549	6275	
00:03:27.293	6824	4232	549	6275	
00:03:27.449	6824	4233	559	6265	
00:03:27.604	6824	4233	559	6265	
00:03:27.761	6822	4232	549	6273	
00:03:27.915	6823	4233	559	6264	
00:03:28.070	6822	4233	559	6263	
00:03:28.225	6821	4233	559	6262	
00:03:28.381	6820	4233	559	6261	
00:03:28.536	6820	4232	549	6271	
00:03:28.691	6822	4233	559	6263	
00:03:28.847	6822	4233	559	6263	
00:03:29.375	6834	4231	543	6291	
00:03:29.530	6833	4232	549	6284	
00:03:29.685	6833	4232	549	6284	
00:03:29.841	6831	4232	549	6282	
00:03:29.996	6831	4232	549	6282	
00:03:30.152	6829	4232	549	6280	
00:03:30.308	6827	4232	549	6278	
00:03:30.463	6828	4232	549	6279	
00:03:30.618	6826	4232	549	6277	
00:03:30.774	6827	4231	543	6284	
00:03:30.929	6826	4232	549	6277	
00:03:31.084	6825	4232	549	6276	
00:03:31.240	6825	4232	549	6276	
00:03:31.395	6825	4231	543	6282	
00:03:31.550	6825	4232	549	6276	
00:03:31.674	6825	4232	549	6276	
00:03:31.830	6825	4232	549	6276	
00:03:31.985	6825	4232	549	6276	
00:03:32.140	6825	4232	549	6276	
00:03:32.298	6824	4231	543	6281	
00:03:32.451	6823	4232	549	6274	
00:03:32.606	6823	4232	549	6274	
00:03:32.762	6823	4233	559	6264	
00:03:32.917	6823	4233	559	6264	
00:03:33.072	6823	4232	549	6274	
00:03:33.228	6823	4232	549	6274	
00:03:33.383	6821	4231	543	6278	
00:03:33.538	6819	4232	549	6270	
00:03:33.695	6820	4232	549	6271	
00:03:33.849	6820	4232	549	6271	
00:03:34.004	6820	4232	549	6271	
00:03:34.160	6820	4231	543	6277	
00:03:34.315	6819	4232	549	6270	
00:03:34.470	6818	4232	549	6269	
00:03:34.626	6817	4231	543	6274	
00:03:34.781	6817	4231	543	6274	
00:03:34.936	6817	4231	543	6274	
00:03:35.464	6835	4231	543	6292	
00:03:35.620	6833	4232	549	6284	
00:03:35.775	6832	4231	543	6289	
00:03:35.930	6830	4231	543	6287	
00:03:36.086	6830	4231	543	6287	
00:03:36.241	6829	4231	543	6286	
00:03:36.396	6826	4230	535	6291	
00:03:36.551	6826	4230	535	6291	
00:03:36.707	6825	4230	535	6290	
00:03:36.862	6824	4231	543	6281	
00:03:37.018	6824	4231	543	6281	
00:03:37.173	6824	4231	543	6281	
00:03:37.328	6823	4231	543	6280	
00:03:37.484	6822	4230	535	6287	
00:03:37.639	6821	4230	535	6286	
00:03:37.794	6821	4230	535	6286	
00:03:37.950	6821	4230	535	6286	
00:03:38.105	6822	4230	535	6287	
00:03:38.260	6821	4230	535	6286	
00:03:38.416	6821	4230	535	6286	
00:03:38.571	6821	4230	535	6286	
00:03:38.726	6820	4231	543	6277	
00:03:38.882	6819	4230	535	6284	
00:03:39.037	6819	4231	543	6276	
00:03:39.192	6818	4232	549	6269	
00:03:39.347	6819	4231	543	6276	
00:03:39.502	6817	4230	535	6282	
00:03:39.658	6818	4231	543	6275	
00:03:39.813	6817	4231	543	6274	
00:03:39.969	6816	4230	535	6281	
00:03:40.125	6815	4231	543	6272	
00:03:40.280	6814	4230	535	6279	
00:03:40.438	6815	4231	543	6272	
00:03:40.591	6815	4231	543	6272	
00:03:40.746	6814	4231	543	6271	
00:03:40.901	6813	4231	543	6270	
00:03:41.057	6811	4232	549	6262	
00:03:41.585	6817	4230	535	6282	
00:03:41.740	6815	4230	535	6280	
00:03:41.895	6813	4230	535	6278	
00:03:42.051	6811	4230	535	6276	
00:03:42.206	6811	4231	543	6268	
00:03:42.361	6811	4230	535	6276	
00:03:42.517	6809	4230	535	6274	
00:03:42.672	6809	4229	530	6279	
00:03:42.827	6807	4229	530	6277	
00:03:42.983	6805	4229	530	6275	
00:03:43.134	6805	4229	530	6275	
00:03:43.293	6805	4229	530	6275	
00:03:43.449	6805	4229	530	6275	
00:03:43.604	6803	4229	530	6273	
00:03:43.759	6803	4229	530	6273	
00:03:43.883	6801	4229	530	6271	
00:03:44.039	6799	4228	525	6274	
00:03:44.194	6799	4228	525	6274	
00:03:44.349	6797	4229	530	6267	
00:03:44.505	6797	4229	530	6267	
